DATE,TIME,MQ136,MQ137,TEMP,HUMI,Start Time,Label
22/07/2025,12:09:24,1652.0,1587.0,34.1,99.2,27.26,4.0
22/07/2025,12:09:12,1664.0,1545.0,34.1,99.8,27.25,4.0
22/07/2025,12:09:00,1648.0,1563.0,34.1,99.9,27.25,4.0
22/07/2025,12:08:49,1644.0,1557.0,34.1,99.9,27.25,4.0
22/07/2025,12:08:39,1650.0,1545.0,34.1,99.9,27.24,4.0
22/07/2025,12:08:29,1655.0,1543.0,34.1,99.8,27.24,4.0
22/07/2025,12:08:18,1656.0,1549.0,34.1,99.9,27.24,4.0
22/07/2025,12:08:08,1655.0,1552.0,34.1,99.9,27.24,4.0
22/07/2025,12:07:57,1648.0,1556.0,34.1,99.9,27.23,4.0
22/07/2025,12:07:46,1656.0,1552.0,34.1,99.9,27.23,4.0
22/07/2025,12:07:34,1658.0,1545.0,34.1,99.9,27.23,4.0
22/07/2025,12:07:23,1641.0,1530.0,34.1,99.9,27.22,4.0
22/07/2025,12:07:11,1649.0,1555.0,34.1,99.8,27.22,4.0
22/07/2025,12:07:01,1644.0,1550.0,34.1,99.9,27.22,4.0
22/07/2025,12:06:51,1636.0,1545.0,34.1,99.9,27.21,4.0
22/07/2025,12:06:40,1645.0,1547.0,34.1,99.8,27.21,4.0
22/07/2025,12:06:29,1648.0,1550.0,34.1,99.9,27.21,4.0
22/07/2025,12:06:17,1649.0,1553.0,34.1,99.8,27.2,4.0
22/07/2025,12:06:04,1648.0,1543.0,34.1,99.8,27.2,4.0
22/07/2025,12:05:50,1638.0,1530.0,34.1,99.9,27.2,4.0
22/07/2025,12:05:38,1651.0,1539.0,34.1,99.9,27.19,4.0
22/07/2025,12:05:25,1644.0,1536.0,34.1,99.9,27.19,4.0
22/07/2025,12:05:12,1632.0,1538.0,34.1,99.8,27.19,4.0
22/07/2025,12:04:59,1658.0,1544.0,34.1,99.8,27.18,4.0
22/07/2025,12:04:46,1656.0,1538.0,34.1,99.8,27.18,4.0
22/07/2025,12:04:34,1646.0,1534.0,34.1,99.8,27.18,4.0
22/07/2025,12:04:20,1652.0,1529.0,34.1,99.8,27.17,4.0
22/07/2025,12:04:07,1656.0,1547.0,34.1,99.8,27.17,4.0
22/07/2025,12:03:55,1662.0,1550.0,34.1,99.8,27.17,4.0
22/07/2025,12:03:42,1645.0,1514.0,34.1,99.8,27.16,4.0
22/07/2025,12:03:29,1641.0,1541.0,34.1,99.7,27.16,4.0
22/07/2025,12:03:16,1647.0,1547.0,34.1,99.7,27.15,4.0
22/07/2025,12:03:03,1651.0,1536.0,34.1,99.7,27.15,4.0
22/07/2025,12:02:50,1644.0,1537.0,34.1,99.7,27.15,4.0
22/07/2025,12:02:37,1652.0,1540.0,34.1,99.7,27.14,4.0
22/07/2025,12:02:24,1653.0,1536.0,34.1,99.7,27.14,4.0
22/07/2025,12:02:14,1644.0,1535.0,34.1,99.7,27.14,4.0
22/07/2025,12:02:03,1652.0,1523.0,34.1,99.7,27.13,4.0
22/07/2025,12:01:52,1650.0,1514.0,34.1,99.7,27.13,4.0
22/07/2025,12:01:42,1647.0,1550.0,34.1,99.7,27.13,4.0
22/07/2025,12:01:31,1637.0,1527.0,34.1,99.6,27.13,4.0
22/07/2025,12:01:19,1645.0,1534.0,34.1,99.6,27.12,4.0
22/07/2025,12:01:08,1643.0,1518.0,34.1,99.6,27.12,4.0
22/07/2025,12:00:58,1645.0,1539.0,34.1,99.6,27.12,4.0
22/07/2025,12:00:47,1636.0,1528.0,34.1,99.6,27.11,4.0
22/07/2025,12:00:35,1637.0,1526.0,34.1,99.6,27.11,4.0
22/07/2025,12:00:25,1628.0,1523.0,34.1,99.6,27.11,4.0
22/07/2025,12:00:14,1628.0,1550.0,34.1,99.5,27.1,4.0
22/07/2025,12:00:03,1644.0,1527.0,34.1,99.5,27.1,4.0
22/07/2025,11:59:51,1645.0,1532.0,34.1,99.5,27.1,4.0
22/07/2025,11:59:40,1621.0,1526.0,34.1,99.5,27.09,4.0
22/07/2025,11:59:30,1654.0,1544.0,34.1,99.6,27.09,4.0
22/07/2025,11:59:19,1657.0,1536.0,34.1,99.6,27.09,4.0
22/07/2025,11:59:08,1662.0,1535.0,34.1,99.6,27.09,4.0
22/07/2025,11:58:57,1654.0,1539.0,34.1,99.6,27.08,4.0
22/07/2025,11:58:46,1661.0,1536.0,34.1,99.6,27.08,4.0
22/07/2025,11:58:35,1651.0,1534.0,34.1,99.6,27.08,4.0
22/07/2025,11:58:24,1666.0,1530.0,34.1,99.6,27.07,4.0
22/07/2025,11:58:13,1659.0,1530.0,34.1,99.6,27.07,4.0
22/07/2025,11:58:02,1662.0,1542.0,34.1,99.6,27.07,4.0
22/07/2025,11:57:51,1660.0,1533.0,34.1,99.6,27.06,4.0
22/07/2025,11:57:40,1648.0,1541.0,34.1,99.5,27.06,4.0
22/07/2025,11:57:31,1644.0,1513.0,34.1,99.5,27.06,4.0
22/07/2025,11:57:16,1642.0,1543.0,34.1,99.5,27.05,4.0
22/07/2025,11:57:04,1630.0,1528.0,34.1,99.5,27.05,4.0
22/07/2025,11:56:53,1647.0,1532.0,34.1,99.5,27.05,4.0
22/07/2025,11:56:42,1653.0,1537.0,34.1,99.5,27.05,4.0
22/07/2025,11:56:32,1645.0,1537.0,34.1,99.5,27.04,4.0
22/07/2025,11:56:21,1652.0,1555.0,34.1,99.5,27.04,4.0
22/07/2025,11:56:10,1649.0,1510.0,34.1,99.5,27.04,4.0
22/07/2025,11:55:59,1658.0,1538.0,34.1,99.5,27.03,4.0
22/07/2025,11:55:44,1645.0,1515.0,34.1,99.5,27.03,4.0
22/07/2025,11:55:33,1637.0,1520.0,34.1,99.5,27.03,4.0
22/07/2025,11:55:21,1654.0,1534.0,34.1,99.5,27.02,4.0
22/07/2025,11:55:10,1658.0,1513.0,34.1,99.6,27.02,4.0
22/07/2025,11:54:57,1672.0,1526.0,34.1,99.5,27.02,4.0
22/07/2025,11:54:43,1656.0,1520.0,34.1,99.5,27.01,4.0
22/07/2025,11:54:30,1660.0,1525.0,34.1,99.5,27.01,4.0
22/07/2025,11:54:18,1656.0,1542.0,34.1,99.5,27.0,4.0
22/07/2025,11:54:07,1654.0,1528.0,34.1,99.5,27.0,4.0
22/07/2025,11:53:54,1647.0,1534.0,34.1,99.5,27.0,4.0
22/07/2025,11:53:42,1648.0,1540.0,34.1,99.4,27.0,4.0
22/07/2025,11:53:28,1640.0,1522.0,34.1,99.4,26.99,4.0
22/07/2025,11:53:15,1657.0,1526.0,34.1,99.4,26.99,4.0
22/07/2025,11:53:02,1669.0,1551.0,34.1,99.4,26.98,4.0
22/07/2025,11:52:50,1641.0,1529.0,34.1,99.4,26.98,4.0
22/07/2025,11:52:36,1661.0,1533.0,34.1,99.4,26.98,4.0
22/07/2025,11:52:24,1675.0,1533.0,34.1,99.4,26.97,4.0
22/07/2025,11:52:11,1664.0,1528.0,34.1,99.5,26.97,4.0
22/07/2025,11:51:57,1659.0,1529.0,34.1,99.5,26.97,4.0
22/07/2025,11:51:42,1673.0,1544.0,34.1,99.5,26.96,4.0
22/07/2025,11:51:32,1660.0,1552.0,34.1,99.5,26.96,4.0
22/07/2025,11:51:22,1671.0,1542.0,34.1,99.5,26.96,4.0
22/07/2025,11:51:11,1674.0,1538.0,34.1,99.4,26.95,4.0
22/07/2025,11:51:00,1661.0,1537.0,34.1,99.4,26.95,4.0
22/07/2025,11:50:50,1672.0,1546.0,34.1,99.4,26.95,4.0
22/07/2025,11:50:40,1678.0,1551.0,34.1,99.4,26.94,4.0
22/07/2025,11:50:29,1667.0,1538.0,34.1,99.4,26.94,4.0
22/07/2025,11:50:19,1666.0,1558.0,34.1,99.4,26.94,4.0
22/07/2025,11:50:09,1672.0,1556.0,34.1,99.4,26.94,4.0
22/07/2025,11:49:58,1663.0,1545.0,34.1,99.4,26.93,4.0
22/07/2025,11:49:45,1676.0,1544.0,34.1,99.4,26.93,4.0
22/07/2025,11:49:33,1682.0,1559.0,34.1,99.4,26.93,4.0
22/07/2025,11:49:21,1692.0,1548.0,34.1,99.4,26.92,4.0
22/07/2025,11:49:09,1695.0,1552.0,34.1,99.4,26.92,4.0
22/07/2025,11:48:56,1687.0,1558.0,34.1,99.4,26.92,4.0
22/07/2025,11:48:43,1699.0,1570.0,34.1,99.4,26.91,4.0
22/07/2025,11:48:30,1696.0,1568.0,34.1,99.4,26.91,4.0
22/07/2025,11:48:20,1690.0,1559.0,34.1,99.4,26.91,4.0
22/07/2025,11:48:09,1689.0,1583.0,34.1,99.4,26.9,4.0
22/07/2025,11:47:55,1690.0,1584.0,34.1,99.4,26.9,4.0
22/07/2025,11:47:43,1694.0,1584.0,34.1,99.4,26.9,4.0
22/07/2025,11:47:30,1709.0,1602.0,34.1,99.4,26.89,4.0
22/07/2025,11:47:17,1704.0,1592.0,34.1,99.4,26.89,4.0
22/07/2025,11:47:04,1729.0,1619.0,34.1,99.4,26.88,4.0
22/07/2025,11:46:51,1728.0,1624.0,34.1,99.3,26.88,4.0
22/07/2025,11:46:37,1733.0,1628.0,34.1,99.4,26.88,4.0
22/07/2025,11:46:26,1734.0,1632.0,34.1,99.4,26.87,4.0
22/07/2025,11:46:15,1743.0,1630.0,34.1,99.4,26.87,4.0
22/07/2025,11:46:05,1727.0,1649.0,34.1,99.4,26.87,4.0
22/07/2025,11:45:54,1723.0,1647.0,34.1,99.4,26.87,4.0
22/07/2025,11:45:43,1724.0,1656.0,34.1,99.4,26.86,4.0
22/07/2025,11:45:31,1708.0,1667.0,34.1,99.4,26.86,4.0
22/07/2025,11:45:20,1646.0,1584.0,34.1,99.4,26.86,4.0
22/07/2025,11:45:09,1623.0,1499.0,34.1,99.4,26.85,4.0
22/07/2025,11:44:58,1612.0,1495.0,34.1,99.4,26.85,4.0
22/07/2025,11:44:46,1606.0,1502.0,34.1,99.3,26.85,4.0
22/07/2025,11:44:33,1612.0,1507.0,34.1,99.3,26.84,4.0
22/07/2025,11:44:19,1609.0,1498.0,34.1,99.3,26.84,4.0
22/07/2025,11:44:07,1593.0,1500.0,34.1,99.3,26.84,4.0
22/07/2025,11:43:55,1609.0,1501.0,34.1,99.3,26.83,4.0
22/07/2025,11:43:42,1602.0,1494.0,34.1,99.3,26.83,4.0
22/07/2025,11:43:30,1598.0,1488.0,34.1,99.3,26.82,4.0
22/07/2025,11:43:17,1601.0,1487.0,34.1,99.3,26.82,4.0
22/07/2025,11:42:58,1608.0,1498.0,34.1,99.3,26.82,4.0
22/07/2025,11:42:46,1593.0,1484.0,34.1,99.3,26.81,4.0
22/07/2025,11:42:33,1590.0,1486.0,34.1,99.3,26.81,4.0
22/07/2025,11:42:20,1599.0,1493.0,34.1,99.3,26.81,4.0
22/07/2025,11:42:09,1599.0,1498.0,34.1,99.4,26.8,4.0
22/07/2025,11:41:56,1605.0,1478.0,34.1,99.4,26.8,4.0
22/07/2025,11:41:40,1600.0,1474.0,34.1,99.4,26.79,4.0
22/07/2025,11:41:27,1587.0,1466.0,34.1,99.4,26.79,4.0
22/07/2025,11:41:15,1588.0,1464.0,34.1,99.4,26.79,4.0
22/07/2025,11:41:04,1592.0,1466.0,34.1,99.3,26.78,4.0
22/07/2025,11:40:52,1583.0,1466.0,34.1,99.3,26.78,4.0
22/07/2025,11:40:42,1588.0,1461.0,34.1,99.3,26.78,4.0
22/07/2025,11:40:31,1588.0,1464.0,34.1,99.3,26.78,4.0
22/07/2025,11:40:20,1583.0,1458.0,34.1,99.3,26.77,4.0
22/07/2025,11:40:09,1595.0,1450.0,34.1,99.4,26.77,4.0
22/07/2025,11:39:57,1587.0,1448.0,34.1,99.3,26.77,4.0
22/07/2025,11:39:47,1581.0,1445.0,34.1,99.3,26.76,4.0
22/07/2025,11:39:34,1570.0,1435.0,34.1,99.3,26.76,4.0
22/07/2025,11:39:20,1577.0,1433.0,34.1,99.2,26.76,4.0
22/07/2025,11:39:06,1564.0,1444.0,34.1,99.2,26.75,4.0
22/07/2025,11:38:53,1562.0,1438.0,34.1,99.2,26.75,4.0
22/07/2025,11:38:41,1568.0,1425.0,34.1,99.2,26.74,4.0
22/07/2025,11:38:28,1585.0,1439.0,34.1,99.2,26.74,4.0
22/07/2025,11:38:15,1582.0,1435.0,34.1,99.1,26.74,4.0
22/07/2025,11:38:02,1573.0,1420.0,34.1,99.1,26.73,4.0
22/07/2025,11:37:49,1565.0,1437.0,34.1,99.1,26.73,4.0
22/07/2025,11:37:38,1573.0,1422.0,34.1,99.1,26.73,4.0
22/07/2025,11:37:26,1566.0,1425.0,34.1,99.1,26.72,4.0
22/07/2025,11:37:15,1562.0,1416.0,34.1,99.1,26.72,4.0
22/07/2025,11:37:04,1571.0,1428.0,34.1,99.0,26.72,4.0
22/07/2025,11:36:53,1579.0,1436.0,34.1,99.1,26.71,4.0
22/07/2025,11:36:42,1569.0,1417.0,34.1,99.0,26.71,4.0
22/07/2025,11:36:29,1568.0,1436.0,34.1,99.0,26.71,4.0
22/07/2025,11:36:16,1575.0,1420.0,34.1,98.9,26.7,4.0
22/07/2025,11:36:04,1575.0,1412.0,34.1,99.0,26.7,4.0
22/07/2025,11:35:52,1591.0,1429.0,34.1,99.1,26.7,4.0
22/07/2025,11:35:42,1594.0,1444.0,34.1,99.0,26.69,4.0
22/07/2025,11:35:26,1577.0,1440.0,34.1,99.0,26.69,4.0
22/07/2025,11:35:16,1582.0,1464.0,34.1,99.0,26.69,4.0
22/07/2025,11:35:04,1582.0,1439.0,34.1,99.0,26.68,4.0
22/07/2025,11:34:52,1584.0,1453.0,34.1,99.0,26.68,4.0
22/07/2025,11:34:41,1585.0,1448.0,34.1,98.9,26.68,4.0
22/07/2025,11:34:29,1578.0,1420.0,34.1,98.9,26.67,4.0
22/07/2025,11:34:19,1580.0,1440.0,34.1,98.9,26.67,4.0
22/07/2025,11:34:08,1570.0,1447.0,34.1,98.9,26.67,4.0
22/07/2025,11:33:58,1579.0,1439.0,34.1,98.9,26.67,4.0
22/07/2025,11:33:47,1575.0,1446.0,34.1,98.9,26.66,4.0
22/07/2025,11:33:37,1599.0,1446.0,34.1,99.0,26.66,4.0
22/07/2025,11:33:26,1593.0,1450.0,34.1,99.0,26.66,4.0
22/07/2025,11:33:15,1606.0,1454.0,34.1,99.0,26.65,4.0
22/07/2025,11:33:04,1599.0,1458.0,34.1,99.1,26.65,4.0
22/07/2025,11:32:53,1605.0,1477.0,34.2,99.1,26.65,4.0
22/07/2025,11:32:42,1592.0,1463.0,34.1,99.1,26.64,4.0
22/07/2025,11:32:31,1590.0,1473.0,34.1,99.1,26.64,4.0
22/07/2025,11:32:20,1588.0,1459.0,34.1,99.1,26.64,4.0
22/07/2025,11:32:08,1594.0,1460.0,34.1,99.0,26.64,4.0
22/07/2025,11:31:58,1575.0,1459.0,34.1,99.1,26.63,4.0
22/07/2025,11:31:47,1593.0,1456.0,34.1,99.1,26.63,4.0
22/07/2025,11:31:36,1581.0,1461.0,34.1,99.1,26.63,4.0
22/07/2025,11:31:26,1595.0,1447.0,34.1,99.1,26.62,4.0
22/07/2025,11:31:15,1581.0,1453.0,34.1,99.1,26.62,4.0
22/07/2025,11:31:04,1583.0,1453.0,34.1,99.1,26.62,4.0
22/07/2025,11:30:54,1574.0,1449.0,34.1,99.1,26.61,4.0
22/07/2025,11:30:43,1576.0,1434.0,34.1,99.0,26.61,4.0
22/07/2025,11:30:32,1580.0,1446.0,34.1,99.1,26.61,4.0
22/07/2025,11:30:22,1582.0,1434.0,34.1,99.1,26.61,4.0
22/07/2025,11:30:11,1571.0,1448.0,34.1,99.1,26.6,4.0
22/07/2025,11:30:00,1574.0,1437.0,34.1,99.1,26.6,4.0
22/07/2025,11:29:49,1571.0,1430.0,34.1,99.0,26.6,4.0
22/07/2025,11:29:38,1569.0,1434.0,34.1,99.1,26.59,4.0
22/07/2025,11:29:28,1555.0,1417.0,34.1,99.1,26.59,4.0
22/07/2025,11:29:16,1551.0,1431.0,34.1,99.1,26.59,4.0
22/07/2025,11:29:03,1561.0,1425.0,34.1,99.1,26.58,4.0
22/07/2025,11:28:50,1558.0,1422.0,34.1,99.1,26.58,4.0
22/07/2025,11:28:37,1534.0,1416.0,34.1,99.1,26.58,4.0
22/07/2025,11:28:25,1544.0,1414.0,34.1,99.1,26.57,4.0
22/07/2025,11:28:12,1541.0,1426.0,34.1,99.0,26.57,4.0
22/07/2025,11:27:58,1536.0,1421.0,34.1,99.0,26.57,4.0
22/07/2025,11:27:46,1542.0,1411.0,34.1,99.0,26.56,4.0
22/07/2025,11:27:34,1521.0,1399.0,34.1,98.9,26.56,4.0
22/07/2025,11:27:22,1519.0,1392.0,34.1,98.9,26.56,4.0
22/07/2025,11:27:09,1511.0,1387.0,34.1,98.8,26.55,4.0
22/07/2025,11:26:44,1513.0,1405.0,34.1,98.8,26.55,4.0
22/07/2025,11:26:30,1522.0,1382.0,34.1,98.9,26.54,4.0
22/07/2025,11:26:17,1515.0,1397.0,34.1,98.9,26.54,4.0
22/07/2025,11:26:05,1522.0,1396.0,34.1,98.8,26.53,4.0
22/07/2025,11:25:54,1524.0,1399.0,34.1,98.8,26.53,4.0
22/07/2025,11:25:43,1513.0,1379.0,34.1,98.8,26.53,4.0
22/07/2025,11:25:32,1513.0,1381.0,34.0,98.7,26.53,4.0
22/07/2025,11:25:22,1510.0,1381.0,34.1,98.7,26.52,4.0
22/07/2025,11:24:57,1512.0,1392.0,34.0,98.5,26.52,4.0
22/07/2025,11:24:46,1501.0,1393.0,34.0,98.5,26.51,4.0
22/07/2025,11:24:35,1503.0,1390.0,34.1,98.5,26.51,4.0
22/07/2025,11:24:25,1509.0,1376.0,34.0,98.6,26.51,4.0
22/07/2025,11:24:13,1508.0,1386.0,34.1,98.7,26.5,4.0
22/07/2025,11:24:03,1513.0,1384.0,34.0,98.6,26.5,4.0
22/07/2025,11:23:47,1505.0,1361.0,34.1,98.6,26.5,4.0
22/07/2025,11:23:36,1518.0,1376.0,34.0,98.7,26.49,4.0
22/07/2025,11:23:25,1515.0,1370.0,34.1,98.6,26.49,4.0
22/07/2025,11:23:14,1514.0,1382.0,34.1,98.6,26.49,4.0
22/07/2025,11:23:02,1505.0,1373.0,34.1,98.6,26.48,4.0
22/07/2025,11:22:51,1506.0,1364.0,34.0,98.5,26.48,4.0
22/07/2025,11:22:41,1502.0,1372.0,34.0,98.5,26.48,4.0
22/07/2025,11:22:30,1502.0,1365.0,34.1,98.4,26.48,4.0
22/07/2025,11:22:19,1496.0,1363.0,34.1,98.4,26.47,4.0
22/07/2025,11:22:09,1497.0,1359.0,34.1,98.3,26.47,4.0
22/07/2025,11:21:58,1492.0,1379.0,34.1,98.2,26.47,4.0
22/07/2025,11:21:47,1501.0,1384.0,34.1,98.2,26.46,4.0
22/07/2025,11:21:36,1514.0,1378.0,34.1,98.2,26.46,4.0
22/07/2025,11:21:25,1512.0,1412.0,34.1,98.2,26.46,4.0
22/07/2025,11:21:13,1513.0,1417.0,34.1,98.3,26.45,4.0
22/07/2025,11:21:00,1540.0,1424.0,34.1,98.4,26.45,4.0
22/07/2025,11:20:47,1532.0,1417.0,34.1,98.4,26.45,4.0
22/07/2025,11:20:34,1560.0,1440.0,34.1,98.4,26.44,4.0
22/07/2025,11:20:21,1559.0,1447.0,34.1,98.5,26.44,4.0
22/07/2025,11:20:08,1561.0,1466.0,34.1,98.5,26.44,4.0
22/07/2025,11:19:55,1569.0,1447.0,34.1,98.6,26.43,4.0
22/07/2025,11:19:42,1564.0,1441.0,34.1,98.5,26.43,4.0
22/07/2025,11:19:30,1557.0,1465.0,34.1,98.5,26.43,4.0
22/07/2025,11:19:17,1548.0,1493.0,34.1,98.5,26.42,4.0
22/07/2025,11:19:04,1541.0,1424.0,34.1,98.5,26.42,4.0
22/07/2025,11:18:51,1530.0,1413.0,34.1,98.5,26.41,4.0
22/07/2025,11:18:37,1531.0,1406.0,34.1,98.5,26.41,4.0
22/07/2025,11:18:23,1529.0,1424.0,34.1,98.4,26.41,4.0
22/07/2025,11:18:10,1517.0,1414.0,34.1,98.4,26.4,4.0
22/07/2025,11:17:56,1510.0,1408.0,34.1,98.4,26.4,4.0
22/07/2025,11:17:43,1504.0,1402.0,34.1,98.2,26.4,4.0
22/07/2025,11:17:30,1515.0,1413.0,34.1,98.2,26.39,4.0
22/07/2025,11:17:19,1512.0,1402.0,34.1,98.2,26.39,4.0
22/07/2025,11:17:08,1499.0,1417.0,34.1,98.2,26.39,4.0
22/07/2025,11:16:57,1499.0,1403.0,34.1,98.2,26.38,4.0
22/07/2025,11:16:46,1511.0,1411.0,34.1,98.2,26.38,4.0
22/07/2025,11:16:34,1523.0,1406.0,34.1,98.2,26.38,4.0
22/07/2025,11:16:23,1508.0,1411.0,34.1,98.2,26.37,4.0
22/07/2025,11:16:13,1505.0,1408.0,34.1,98.3,26.37,4.0
22/07/2025,11:15:56,1515.0,1421.0,34.1,98.3,26.37,4.0
22/07/2025,11:15:44,1513.0,1419.0,34.1,98.2,26.36,4.0
22/07/2025,11:15:31,1524.0,1418.0,34.1,98.2,26.36,4.0
22/07/2025,11:15:18,1511.0,1422.0,34.1,98.2,26.35,4.0
22/07/2025,11:15:06,1513.0,1426.0,34.1,98.3,26.35,4.0
22/07/2025,11:14:53,1529.0,1430.0,34.1,98.3,26.35,4.0
22/07/2025,11:14:40,1519.0,1422.0,34.1,98.2,26.34,4.0
22/07/2025,11:14:28,1529.0,1419.0,34.1,98.2,26.34,4.0
22/07/2025,11:14:15,1517.0,1418.0,34.1,98.2,26.34,4.0
22/07/2025,11:14:04,1527.0,1424.0,34.1,98.2,26.33,4.0
22/07/2025,11:13:51,1525.0,1422.0,34.1,98.2,26.33,4.0
22/07/2025,11:13:38,1523.0,1415.0,34.1,98.2,26.33,4.0
22/07/2025,11:13:27,1516.0,1424.0,34.1,98.2,26.32,4.0
22/07/2025,11:13:16,1532.0,1432.0,34.1,98.2,26.32,4.0
22/07/2025,11:13:05,1528.0,1425.0,34.1,98.2,26.32,4.0
22/07/2025,11:12:53,1506.0,1404.0,34.1,98.2,26.31,4.0
22/07/2025,11:12:42,1520.0,1420.0,34.1,98.1,26.31,4.0
22/07/2025,11:12:30,1501.0,1423.0,34.1,98.1,26.31,4.0
22/07/2025,11:12:19,1528.0,1418.0,34.1,98.2,26.31,4.0
22/07/2025,11:12:08,1533.0,1441.0,34.1,98.2,26.3,4.0
22/07/2025,11:11:57,1522.0,1429.0,34.1,98.2,26.3,4.0
22/07/2025,11:11:46,1519.0,1415.0,34.1,98.2,26.3,4.0
22/07/2025,11:11:35,1524.0,1417.0,34.1,98.1,26.29,4.0
22/07/2025,11:11:24,1520.0,1428.0,34.1,98.1,26.29,4.0
22/07/2025,11:11:13,1516.0,1431.0,34.1,98.1,26.29,4.0
22/07/2025,11:11:02,1522.0,1419.0,34.1,98.1,26.28,4.0
22/07/2025,11:10:50,1526.0,1414.0,34.1,98.1,26.28,4.0
22/07/2025,11:10:39,1522.0,1426.0,34.1,98.1,26.28,4.0
22/07/2025,11:10:28,1517.0,1414.0,34.1,98.1,26.27,4.0
22/07/2025,11:10:17,1507.0,1412.0,34.1,98.1,26.27,4.0
22/07/2025,11:10:06,1517.0,1396.0,34.1,98.1,26.27,4.0
22/07/2025,11:09:56,1517.0,1409.0,34.1,98.1,26.27,4.0
22/07/2025,11:09:45,1495.0,1398.0,34.1,98.0,26.26,4.0
22/07/2025,11:09:34,1504.0,1395.0,34.1,98.1,26.26,4.0
22/07/2025,11:09:23,1512.0,1374.0,34.1,98.1,26.26,4.0
22/07/2025,11:09:12,1521.0,1400.0,34.1,98.1,26.25,4.0
22/07/2025,11:08:59,1513.0,1397.0,34.1,98.2,26.25,4.0
22/07/2025,11:08:48,1511.0,1400.0,34.1,98.2,26.25,4.0
22/07/2025,11:08:37,1507.0,1386.0,34.1,98.1,26.24,4.0
22/07/2025,11:08:25,1510.0,1381.0,34.1,98.1,26.24,4.0
22/07/2025,11:08:13,1511.0,1380.0,34.1,98.1,26.24,4.0
22/07/2025,11:08:03,1488.0,1377.0,34.1,98.1,26.23,4.0
22/07/2025,11:07:52,1498.0,1368.0,34.1,98.0,26.23,4.0
22/07/2025,11:07:40,1501.0,1380.0,34.1,98.0,26.23,4.0
22/07/2025,11:07:29,1508.0,1381.0,34.1,98.0,26.22,4.0
22/07/2025,11:07:17,1496.0,1398.0,34.1,97.9,26.22,4.0
22/07/2025,11:07:06,1520.0,1364.0,34.1,98.0,26.22,4.0
22/07/2025,11:06:55,1481.0,1348.0,34.1,98.0,26.22,4.0
22/07/2025,11:06:44,1516.0,1370.0,34.1,98.0,26.21,4.0
22/07/2025,11:06:33,1501.0,1364.0,34.1,98.0,26.21,4.0
22/07/2025,11:06:22,1505.0,1373.0,34.1,98.0,26.21,4.0
22/07/2025,11:06:11,1515.0,1378.0,34.1,98.1,26.2,4.0
22/07/2025,11:05:59,1497.0,1354.0,34.1,98.1,26.2,4.0
22/07/2025,11:05:48,1509.0,1359.0,34.1,98.1,26.2,4.0
22/07/2025,11:05:37,1506.0,1353.0,34.1,98.1,26.19,4.0
22/07/2025,11:05:26,1508.0,1329.0,34.1,98.1,26.19,4.0
22/07/2025,11:05:15,1498.0,1335.0,34.1,98.1,26.19,4.0
22/07/2025,11:05:04,1506.0,1341.0,34.1,98.1,26.18,4.0
22/07/2025,11:04:53,1499.0,1342.0,34.1,98.0,26.18,4.0
22/07/2025,11:04:42,1499.0,1338.0,34.1,98.0,26.18,4.0
22/07/2025,11:04:32,1495.0,1343.0,34.1,98.0,26.18,4.0
22/07/2025,11:04:21,1492.0,1326.0,34.1,98.0,26.17,4.0
22/07/2025,11:04:09,1490.0,1322.0,34.1,98.0,26.17,4.0
22/07/2025,11:03:58,1496.0,1313.0,34.1,98.1,26.17,4.0
22/07/2025,11:03:47,1493.0,1310.0,34.1,98.0,26.16,4.0
22/07/2025,11:03:35,1481.0,1309.0,34.1,98.1,26.16,4.0
22/07/2025,11:03:24,1487.0,1299.0,34.1,98.0,26.16,4.0
22/07/2025,11:03:12,1498.0,1305.0,34.1,98.0,26.15,4.0
22/07/2025,11:03:00,1474.0,1295.0,34.1,98.0,26.15,4.0
22/07/2025,11:02:50,1480.0,1287.0,34.1,97.9,26.15,4.0
22/07/2025,11:02:39,1485.0,1284.0,34.1,98.0,26.14,4.0
22/07/2025,11:02:28,1489.0,1301.0,34.1,98.0,26.14,4.0
22/07/2025,11:02:17,1481.0,1300.0,34.1,98.0,26.14,4.0
22/07/2025,11:02:06,1489.0,1292.0,34.1,98.0,26.14,4.0
22/07/2025,11:01:55,1484.0,1280.0,34.1,98.0,26.13,4.0
22/07/2025,11:01:43,1494.0,1293.0,34.1,98.0,26.13,4.0
22/07/2025,11:01:31,1493.0,1294.0,34.1,98.0,26.13,4.0
22/07/2025,11:01:18,1493.0,1284.0,34.1,98.0,26.12,4.0
22/07/2025,11:01:05,1483.0,1272.0,34.1,98.0,26.12,4.0
22/07/2025,11:00:51,1483.0,1275.0,34.1,98.0,26.11,4.0
22/07/2025,11:00:38,1467.0,1267.0,34.1,98.0,26.11,4.0
22/07/2025,11:00:24,1480.0,1249.0,34.1,98.0,26.11,4.0
22/07/2025,11:00:12,1474.0,1268.0,34.1,98.0,26.1,4.0
22/07/2025,11:00:01,1479.0,1267.0,34.1,98.0,26.1,4.0
22/07/2025,10:59:50,1484.0,1259.0,34.1,98.1,26.1,4.0
22/07/2025,10:59:39,1492.0,1260.0,34.0,98.1,26.09,4.0
22/07/2025,10:59:28,1472.0,1264.0,34.0,98.0,26.09,4.0
22/07/2025,10:59:18,1485.0,1263.0,34.0,98.0,26.09,4.0
22/07/2025,10:59:08,1474.0,1251.0,34.0,98.0,26.09,4.0
